id;ccode1;ccode2;year;trade1;trade2
83634;53;740;2009;33.95;0.06
83678;53;750;2009;4.35;0.2
83717;53;760;2009;0;0
83761;53;770;2009;0.43;0.03
83799;53;771;2009;0;0
83843;53;775;2009;0;0
83887;53;780;2009;0.05;0
83931;53;781;2009;0;-9
83975;53;790;2009;0;0
84019;53;800;2009;6.42;0.15
84063;53;811;2009;0;0
84107;53;812;2009;0;0
84151;53;816;2009;0;0
84205;53;820;2009;1.79;0.32
84249;53;830;2009;0;0
84275;53;835;2009;0;0
84319;53;840;2009;0.13;0.01
84363;53;850;2009;2.74;0.05
84371;53;860;2009;-9;-9
84415;53;900;2009;3.65;1.21
84450;53;910;2009;0;0
84494;53;920;2009;16.37;0.63
84523;53;935;2009;0;0
84555;53;940;2009;0;0
84566;53;946;2009;0;0
84576;53;947;2009;-9;-9
84616;53;950;2009;0.19;0
84627;53;955;2009;0;0
84638;53;970;2009;0;0
84657;53;983;2009;-9;-9
84673;53;986;2009;-9;-9
84692;53;987;2009;-9;-9
84726;53;990;2009;0;0
84758;54;55;2009;6;1.08
84789;54;56;2009;7.17;5.77
84820;54;57;2009;4.83;0.89
84849;54;58;2009;1.31;11.47
84876;54;60;2009;1.4;5.06
84908;54;70;2009;0;0
84937;54;80;2009;0.07;0
84969;54;90;2009;0.9;0
85001;54;91;2009;0.02;0.02
85033;54;92;2009;0;0.01
85065;54;93;2009;0;0.12
85097;54;94;2009;0.78;0.06
85129;54;95;2009;0;0
85161;54;100;2009;1.84;1.06
85193;54;101;2009;1.49;0.24
85225;54;110;2009;5.3;10.68
85257;54;115;2009;0.07;1.83
85289;54;130;2009;0.16;0
85321;54;135;2009;0.13;0.03
85353;54;140;2009;3.11;0.02
85385;54;145;2009;0;0.01
